name,address,lat,lon,Website,Google Categories,Place ID,Status,profile_url,osm_id,fclass,county,COUNTYFP,house_number,street,city,zipcode,full_address,Unnamed: 0,latitude,longitude,oid,geoid,state,farm_id,farm_name,street_address,zip_code,latitude ,date_collected,website,geometry,index_right,MTFCC,OID,GEOID,STATE,COUNTY,COUNTYNS,BASENAME,NAME,LSADC,FUNCSTAT,COUNTYCC,AREALAND,AREAWATER,OBJECTID,CENTLAT,CENTLON,INTPTLAT,INTPTLON
Far Out Farm,"Location: 16198 FM 230 Lovelady, TX 75851",30.9579234,-95.5804832,,,,,localharvest.org/far-out-farm-M43386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Organic Outpost,"Location: 711 Emile St Houston, TX 77020",29.7688481,-95.3244563,,,,,localharvest.org/the-last-organic-outpost-M5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jolie Vue Farms,"Location: 3320 Sunset Blvd Houston, TX 77005",29.7232174,-95.4297612,,,,,localharvest.org/jolie-vue-farms-M8970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circle J Meat,,29.83,-95.47,,,,,localharvest.org/circle-j-meat-M79775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rio Grande Organics,"Location: 5306 Hollister Houston, TX 77040",29.8450317,-95.5057138,,,,,localharvest.org/rio-grande-organics-M24889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helderman Farms,"Location: Just South of the City Limits Pearland, TX 77584",29.5321026,-95.3207069,,,,,localharvest.org/helderman-farms-M52458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Law Ranch Cattle Company,"Location: 16130 Miller Rd #1 Houston, TX 77049",29.8353949,-95.1323302,,,,,localharvest.org/law-ranch-cattle-company-M30152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EcoGrow Farming,"Location: 4908 West Davis Road Rosharon, TX 77583",29.5134468,-95.4658576,,,,,localharvest.org/ecogrow-farming-M75595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grow-4Health,"Location: Cherry Blossom Drive League City, TX 77573",29.485977,-95.1480485,,,,,localharvest.org/grow-4health-M74935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellecreek Farm,"Location: 4520 County Road 64 Rosharon, TX 77583",29.4242574,-95.4035678,,,,,localharvest.org/bellecreek-farm-M23276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murdock's Country Place,"Location: 13527 Amanda dr Alvin, TX 77511",29.3842151,-95.3179984,,,,,localharvest.org/murdocks-country-place-M64687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammond Farm,"Location: 23652 James St. New Caney, TX 77357",30.119926,-95.2068016,,,,,localharvest.org/hammond-farm-M11370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZ Honey,"Location: 504 E Main St. Tomball, TX 77375",30.1004447,-95.6084003,,,,,localharvest.org/bz-honey-M72519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel's Farm/Ranch,,29.74,-95.82,,,,,localharvest.org/daniels-farm-ranch-M84021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On the Acre,"Location: 1724 Oleander Dr. Dickinson, TX 77539",29.4527007,-95.0560784,,,,,localharvest.org/on-the-acre-M75929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toms Bee Farm,"Location: 3536 N Morning Glory Dr. Santa Fe, TX 77517",29.3991042,-95.1358137,,,,,localharvest.org/toms-bee-farm-M54157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria's Natural Market,"Location: 20158 Bauer Hockley Road Tomball, TX 77377",30.039731,-95.732178,,,,,localharvest.org/victorias-natural-market-M24037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenz Henz,"Location: 15701 Fir Rd Santa Fe, TX 77517",29.3847944,-95.1406128,,,,,localharvest.org/kenz-henz-M54022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29.646539386535714,-95.36750791985212,,,,,,193018598.0,allotments,Harris,201.0,10401,Scott Street,Houston,77051.0,"10401 Scott St, Houston, TX 77051, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sire, Inc.",,30.050273615152825,-95.3632165352984,,,,,,392540887.0,farmland,Harris,201.0,4610,Sloangate Drive,Spring,77373.0,"4610 Sloangate Dr, Spring, TX 77373, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29.71919032492268,-95.34749575689536,,,,,,549493058.0,allotments,Harris,201.0,4277,Wheeler Avenue,Houston,77004.0,"4277 Wheeler Ave, Houston, TX 77004, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29.819656595029304,-95.61174282303114,,,,,,605033065.0,allotments,Harris,201.0,3535,War Memorial Street,Houston,77084.0,"3535 War Memorial St, Houston, TX 77084, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29.88549447676846,-95.67435894874488,,,,,,643879167.0,allotments,Harris,201.0,17411,Eastwood Circle,Houston,77095.0,"17411 Eastwood Cir, Houston, TX 77095, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Farm,,29.78334348140781,-95.63867729409024,,,,,,668694649.0,farmland,Harris,201.0,13635,Katy Freeway,Houston,77079.0,"13635 Katy Fwy, Houston, TX 77079, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29.84289678771309,-95.7278514020132,,,,,,732228997.0,allotments,Harris,201.0,5031,Grove Square Court,Katy,77449.0,"5031 Grove Square Ct, Katy, TX 77449, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heritage Farm,,30.069633574134933,-95.73977547516236,,,,,,781627685.0,farmland,Harris,201.0,20301,Mueschke Road,Tomball,77377.0,"20301 Mueschke Rd, Tomball, TX 77377, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wunderlich Farm Interactive History Park,,30.02982426172365,-95.5479048335164,,,,,,861099662.0,farmland,Harris,201.0,8039,Ash Valley Drive,Spring,77379.0,"8039 Ash Valley Dr, Spring, TX 77379, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29.634840113703103,-95.33066241655924,,,,,,1119810654.0,allotments,Harris,201.0,11631,Webercrest Road,Houston,77048.0,"11631 Webercrest Rd, Houston, TX 77048, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
