name,address,lat,lon,Website,Google Categories,Place ID,Status,profile_url,osm_id,fclass,county,COUNTYFP,house_number,street,city,zipcode,full_address,Unnamed: 0,latitude,longitude,oid,geoid,state,farm_id,farm_name,street_address,zip_code,latitude ,date_collected,website,geometry,index_right,MTFCC,OID,GEOID,STATE,COUNTY,COUNTYNS,BASENAME,NAME,LSADC,FUNCSTAT,COUNTYCC,AREALAND,AREAWATER,OBJECTID,CENTLAT,CENTLON,INTPTLAT,INTPTLON
Earth Healthy,"Location: N Westmoreland Rd 2010 Desoto, TX 75115",32.6283704,-96.8743237,,,,,localharvest.org/earth-healthy-M72493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest's Farms,"Location: 220 Crystal Ct Heath, TX 75032",32.83826120000001,-96.4974592,,,,,localharvest.org/forests-farms-M19383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speedy Sprout Farms,,32.68,-97.03,,,,,localharvest.org/speedy-sprout-farms-M80894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Goat Gardens,"Location: 3908 Sycamore Lane Parker, TX 75002",33.05412099999999,-96.6525391,,,,,localharvest.org/red-goat-gardens-M49317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapman 3C Cattle Company,"Location: 4513 W FM 219 Hico, TX 76457",31.9139846,-98.1584193,,,,,localharvest.org/chapman-3c-cattle-company-M75349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Nugget Farm,,32.22,-98.47,,,,,localharvest.org/gold-nugget-farm-M82022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prairie Sky Farm,"Location: 4801 Kelly Road Aledo, TX 76008",32.6102985,-97.5778374,,,,,localharvest.org/prairie-sky-farm-M56113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nine Mile Farm - Fresh Duck Eggs,"Location: 7190 Nine Mile Bridge Road Fort Worth, TX 76135",32.838466,-97.519703,,,,,localharvest.org/nine-mile-farm-fresh-duck-eggs-M66339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broken Paddle Farm,"Location: Ten Mile Bridge rd Fort Worth, TX 76135-2124",32.8386566,-97.435663,,,,,localharvest.org/broken-paddle-farm-M71748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HFW Beef, LLC","Location: 2542 Hwy 240 Wichita Falls, TX 76136",34.0890146,-98.71194570000002,,,,,localharvest.org/hfw-beef-llc-M22596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Heritage Farms,"Location: 269 W Hwy 171 Godley, TX 76044",32.4431842,-97.5351309,,,,,localharvest.org/roman-heritage-farms-M71517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adobe Farm,"Location: 2526 Hayley Drive Weatherford, TX 76085",32.7908683,-97.7217403,,,,,localharvest.org/adobe-farm-M51609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twinstone Ranch,,32.51,-97.22,,,,,localharvest.org/twinstone-ranch-M81797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Udderly Free Range,"Location: 124 Remington Lane Weatherford, TX 76085",32.8800132,-97.6500057,,,,,localharvest.org/udderly-free-range-M65445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mushroom Street Farms,,32.62,-97.16,,,,,localharvest.org/mushroom-street-farms-M85118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ewe Got It Farm,"Location: 4224 C.R. 801 Joshua , TX 76058",32.4615291,-97.3880731,,,,,localharvest.org/ewe-got-it-farm-M67507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giselle Borges,,32.72,-97.15,,,,,localharvest.org/giselle-borges-M83920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sendero Brothers All Natural Grassfed Texas Beef,"Location: 2714 Buffalo Dr. Arlington, TX 76013",32.7322144,-97.1534161,,,,,localharvest.org/sendero-brothers-all-natural-grassfed-texas-beef-M34329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFW Organic Growing,"Location: 10027 Harmon Rd ste 125 Fort Worth, TX 76177-7314",32.920845,-97.3334091,,,,,localharvest.org/dfw-organic-growing-M76552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C&B Fleece Fur and Feathers,"Location: 11429 Ridgeview Circle Ft Worth, TX 76244",32.9413479,-97.2881548,,,,,localharvest.org/c-b-fleece-fur-and-feathers-M32794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Casa Verde,"Location: 802 W. Spring St. Weatherford, TX 76086",32.7608137,-97.8087567,,,,,localharvest.org/la-casa-verde-M54090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32.75945649666582,-97.46064423547308,,,,,,709063190.0,allotments,Tarrant,439.0,8215,White Settlement Road,White Settlement,76108.0,"8215 White Settlement Rd, White Settlement, TX 76108, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Saints' Community Garden,,32.740304665658215,-97.39508239571244,,,,,,727660508.0,allotments,Tarrant,439.0,5001,Dexter Avenue,Fort Worth,76107.0,"5001 Dexter Ave, Fort Worth, TX 76107, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
