name,address,lat,lon,Website,Google Categories,Place ID,Status,profile_url,osm_id,fclass,county,COUNTYFP,house_number,street,city,zipcode,full_address,Unnamed: 0,latitude,longitude,oid,geoid,state,farm_id,farm_name,street_address,zip_code,latitude ,date_collected,website,geometry,index_right,MTFCC,OID,GEOID,STATE,COUNTY,COUNTYNS,BASENAME,NAME,LSADC,FUNCSTAT,COUNTYCC,AREALAND,AREAWATER,OBJECTID,CENTLAT,CENTLON,INTPTLAT,INTPTLON
"Sussex Farm and Ranch, LLC",,29.99,-98.93,,,,,localharvest.org/sussex-farm-and-ranch-llc-M85503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar W Ranch Beef,,30.98,-96.67,,,,,localharvest.org/bar-w-ranch-beef-M84881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honest Herd LLC,,29.71,-96.54,,,,,localharvest.org/honest-herd-llc-M85822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Leaf Agriculture,,30.27,-97.74,,,,,localharvest.org/new-leaf-agriculture-M80602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watterson Ranch,"Location: free delivery within 50 mile radius of Austin TX Austin, TX 78701",30.267153,-97.7430608,,,,,localharvest.org/watterson-ranch-M49991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Urban Farm,"Location: 1108 Chicon St. Austin, TX 78702",30.266887,-97.720461,,,,,localharvest.org/austin-urban-farm-M54724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lettuce Networks,"Location: 3404 Oak Springs Austin Texas , TX 78721",30.27411309999999,-97.6959116,,,,,localharvest.org/lettuce-networks-M73646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Roots,,30.26,-97.66,,,,,localharvest.org/urban-roots-M77851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City Farm Austin,"Location: 7210 Lunar Drive Austin, TX 78745",30.1886687,-97.7867796,,,,,localharvest.org/city-farm-austin-M52565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crystal Creek Farms,"Location: 155 Crystal Creek Rd. Austin , TX 78746",30.3098923,-97.8659145,,,,,localharvest.org/crystal-creek-farms-M61768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hudson Homestead,,30.4,-97.65,,,,,localharvest.org/hudson-homestead-M82052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnison Farm,"Location: 9116 Highway 183 South Austin, TX 78747",30.1189196,-97.6963412,,,,,localharvest.org/barnison-farm-M13653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee Friendly Austin,"Location: 9874 Wier Loop Circle Austin, TX 78736",30.2366476,-97.9229087,,,,,localharvest.org/bee-friendly-austin-M66741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tecolote Farm,"Location: 16301 Decker Lake Rd. Manor, TX 78653",30.2572343,-97.5638109,,,,,localharvest.org/tecolote-farm-M406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dear Run Longhorns,"Location: 1700 N. FM 1626 Buda, TX 78610",30.1292719,-97.8587691,,,,,localharvest.org/dear-run-longhorns-M58259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gray Gardens,"Location: 767 main st Buda, TX 78610",30.085104,-97.8364749,,,,,localharvest.org/gray-gardens-M65332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocking B Ranch,"Location: 13100 drift Dr Austin , TX 78736",30.2418169,-97.9915589,,,,,localharvest.org/rocking-b-ranch-M23817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blue Star Ranch,"Location: 5305 Hudson Bend Rd Austin, TX 78734",30.4178333,-97.9294594,,,,,localharvest.org/blue-star-ranch-M73970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoreHart Farm,"Location: 515 South Cedar Creek Dr Cedar Creek, TX 78612",30.0449699,-97.50943,,,,,localharvest.org/morehart-farm-M60401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grass to Food Farm,,30.33,-97.42,,,,,localharvest.org/grass-to-food-farm-M77243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden's Cove,"Location: 157 Bahia Lane Cedar Creek , TX 78612",30.0430561,-97.5178841,,,,,localharvest.org/edens-cove-M38727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Youngs Prairie Dairy,"Location: 356 Youngs Prairie Rd Elgin, TX 78621",30.3003132,-97.4122589,,,,,localharvest.org/youngs-prairie-dairy-M49157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simmons Family Farms,"Location: 305 Simmons Family Farm Road Lockhart, TX 78644",29.969609,-97.7246147,,,,,localharvest.org/simmons-family-farms-M55479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The McRanch,"Location: The McRanch 1011 FM 165 Dripping Springs, TX 78620",30.1804978,-98.2229195,,,,,localharvest.org/the-mcranch-M3442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Community Gardens,,30.31765947550858,-97.7361830571753,,,,,,42638984.0,allotments,Travis,453.0,4814,Sunshine Drive,Austin,78756.0,"4814 Sunshine Dr, Austin, TX 78756, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald Wood Community Garden,,30.212851050077767,-97.77928449480667,,,,,,452081013.0,allotments,Travis,453.0,611,Emerald Wood Drive,Austin,78745.0,"611 Emerald Wood Dr, Austin, TX 78745, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deep Roots Garden,,30.272937827614605,-97.7516985116155,,,,,,469544348.0,allotments,Travis,453.0,717,Henderson Street,Austin,78703.0,"717 Henderson St, Austin, TX 78703, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30.314275992438898,-97.6736818435452,,,,,,521947425.0,allotments,Travis,453.0,2803,Loyola Lane,Austin,78723.0,"2803 Loyola Ln, Austin, TX 78723, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelphi Acre Community Garden,,30.42093960435058,-97.71548244983046,,,,,,560779245.0,allotments,Travis,453.0,3701 1/2,Adelphi Lane,Austin,78759.0,"3701 1/2 Adelphi Ln, Austin, TX 78759, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festival Beach Community Garden,,30.25372734729932,-97.73486009228088,,,,,,584028523.0,allotments,Travis,453.0,35,Waller Street,Austin,78702.0,"35 Waller St, Austin, TX 78702, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30.353411892120885,-97.68265968050068,,,,,,586407946.0,allotments,Travis,453.0,1201 1/2,East Rundberg Lane,Austin,78753.0,"1201 1/2 E Rundberg Ln, Austin, TX 78753, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnson's Backyard Garden,,30.23500885962949,-97.65666899534816,,,,,,588733740.0,farmland,Travis,453.0,,,Austin,,"68PV+28 Austin, TX, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30.408509857251328,-97.72487706617925,,,,,,619273811.0,allotments,Travis,453.0,11500,North Mopac Expressway,Austin,78759.0,"11500 N Mopac Expy, Austin, TX 78759, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30.293242240683902,-97.69725775110147,,,,,,724411856.0,allotments,Travis,453.0,4105 1/2,Vaughan Street,Austin,78723.0,"4105 1/2 Vaughan St, Austin, TX 78723, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30.34431736533978,-97.72057133379668,,,,,,842036245.0,allotments,Travis,453.0,7605,Wildcat Pass,Austin,78757.0,"7605 Wildcat Pass, Austin, TX 78757, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deep Eddy Community Garden,,30.275842990115752,-97.77215089722397,,,,,,933082816.0,allotments,Travis,453.0,401,Deep Eddy Avenue,Austin,78703.0,"Eilers (Deep Eddy) Neighborhood Park, 401 Deep Eddy Ave, Austin, TX 78703, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30.32288392814619,-97.71350907069488,,,,,,959889624.0,allotments,Travis,453.0,609,Clayton Lane,Austin,78752.0,"609 Clayton Ln, Austin, TX 78752, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
